simId,setA,setB,gameA,gameB,pointsA,pointsB,propServerA,propServerB,server,pointWinner
26,2,2,0,0,2,1,0.51,0.52,1,1
26,2,2,0,0,2,2,0.51,0.52,1,0
26,2,2,0,0,3,2,0.51,0.52,1,1
26,2,2,0,0,3,3,0.51,0.52,1,1
26,2,2,0,0,3,4,0.51,0.52,1,1
26,2,2,0,1,0,0,0.51,0.52,0,1
26,2,2,0,1,0,1,0.51,0.52,0,0
26,2,2,0,1,1,1,0.51,0.52,0,1
26,2,2,0,1,1,2,0.51,0.52,0,0
26,2,2,0,1,2,2,0.51,0.52,0,0
26,2,2,0,1,3,2,0.51,0.52,0,0
26,2,2,1,1,0,0,0.51,0.52,1,1
26,2,2,1,1,0,1,0.51,0.52,1,0
26,2,2,1,1,1,1,0.51,0.52,1,0
26,2,2,1,1,2,1,0.51,0.52,1,1
26,2,2,1,1,2,2,0.51,0.52,1,1
26,2,2,1,1,2,3,0.51,0.52,1,1
26,2,2,1,2,0,0,0.51,0.52,0,1
26,2,2,1,2,0,1,0.51,0.52,0,1
26,2,2,1,2,0,2,0.51,0.52,0,1
26,2,2,1,2,0,3,0.51,0.52,0,0
26,2,2,1,2,1,3,0.51,0.52,0,0
26,2,2,1,2,2,3,0.51,0.52,0,1
26,2,2,1,3,0,0,0.51,0.52,1,1
26,2,2,1,3,0,1,0.51,0.52,1,0
26,2,2,1,3,1,1,0.51,0.52,1,1
26,2,2,1,3,1,2,0.51,0.52,1,0
26,2,2,1,3,2,2,0.51,0.52,1,0
26,2,2,1,3,3,2,0.51,0.52,1,0
26,2,2,2,3,0,0,0.51,0.52,0,0
26,2,2,2,3,1,0,0.51,0.52,0,0
26,2,2,2,3,2,0,0.51,0.52,0,1
26,2,2,2,3,2,1,0.51,0.52,0,0
26,2,2,2,3,3,1,0.51,0.52,0,0
26,2,2,3,3,0,0,0.51,0.52,1,0
26,2,2,3,3,1,0,0.51,0.52,1,1
26,2,2,3,3,1,1,0.51,0.52,1,0
26,2,2,3,3,2,1,0.51,0.52,1,0
26,2,2,3,3,3,1,0.51,0.52,1,1
26,2,2,3,3,3,2,0.51,0.52,1,1
26,2,2,3,3,3,3,0.51,0.52,1,0
26,2,2,3,3,4,3,0.51,0.52,1,0
26,2,2,4,3,0,0,0.51,0.52,0,0
26,2,2,4,3,1,0,0.51,0.52,0,0
26,2,2,4,3,2,0,0.51,0.52,0,0
26,2,2,4,3,3,0,0.51,0.52,0,1
26,2,2,4,3,3,1,0.51,0.52,0,1
26,2,2,4,3,3,2,0.51,0.52,0,0
26,2,2,5,3,0,0,0.51,0.52,1,1
26,2,2,5,3,0,1,0.51,0.52,1,1
26,2,2,5,3,0,2,0.51,0.52,1,0
26,2,2,5,3,1,2,0.51,0.52,1,1
26,2,2,5,3,1,3,0.51,0.52,1,1
26,2,2,5,4,0,0,0.51,0.52,0,1
26,2,2,5,4,0,1,0.51,0.52,0,0
26,2,2,5,4,1,1,0.51,0.52,0,1
26,2,2,5,4,1,2,0.51,0.52,0,0
26,2,2,5,4,2,2,0.51,0.52,0,1
26,2,2,5,4,2,3,0.51,0.52,0,0
26,2,2,5,4,3,3,0.51,0.52,0,1
26,2,2,5,4,3,4,0.51,0.52,0,0
26,2,2,5,4,4,4,0.51,0.52,0,0
26,2,2,5,4,5,4,0.51,0.52,0,1
26,2,2,5,4,5,5,0.51,0.52,0,0
26,2,2,5,4,6,5,0.51,0.52,0,0
27,0,0,0,0,0,0,0.51,0.52,1,0
27,0,0,0,0,1,0,0.51,0.52,1,1
27,0,0,0,0,1,1,0.51,0.52,1,1
27,0,0,0,0,1,2,0.51,0.52,1,0
27,0,0,0,0,2,2,0.51,0.52,1,1
27,0,0,0,0,2,3,0.51,0.52,1,1
27,0,0,0,1,0,0,0.51,0.52,0,1
27,0,0,0,1,0,1,0.51,0.52,0,0
27,0,0,0,1,1,1,0.51,0.52,0,1
27,0,0,0,1,1,2,0.51,0.52,0,1
27,0,0,0,1,1,3,0.51,0.52,0,1
27,0,0,0,2,0,0,0.51,0.52,1,0
27,0,0,0,2,1,0,0.51,0.52,1,1
27,0,0,0,2,1,1,0.51,0.52,1,0
27,0,0,0,2,2,1,0.51,0.52,1,1
27,0,0,0,2,2,2,0.51,0.52,1,0
27,0,0,0,2,3,2,0.51,0.52,1,1
27,0,0,0,2,3,3,0.51,0.52,1,1
27,0,0,0,2,3,4,0.51,0.52,1,1
27,0,0,0,3,0,0,0.51,0.52,0,0
27,0,0,0,3,1,0,0.51,0.52,0,1
27,0,0,0,3,1,1,0.51,0.52,0,1
27,0,0,0,3,1,2,0.51,0.52,0,1
27,0,0,0,3,1,3,0.51,0.52,0,0
27,0,0,0,3,2,3,0.51,0.52,0,0
27,0,0,0,3,3,3,0.51,0.52,0,0
27,0,0,0,3,4,3,0.51,0.52,0,0
27,0,0,1,3,0,0,0.51,0.52,1,0
27,0,0,1,3,1,0,0.51,0.52,1,0
27,0,0,1,3,2,0,0.51,0.52,1,0
27,0,0,1,3,3,0,0.51,0.52,1,0
27,0,0,2,3,0,0,0.51,0.52,0,0
27,0,0,2,3,1,0,0.51,0.52,0,0
27,0,0,2,3,2,0,0.51,0.52,0,1
27,0,0,2,3,2,1,0.51,0.52,0,0
27,0,0,2,3,3,1,0.51,0.52,0,0
27,0,0,3,3,0,0,0.51,0.52,1,0
27,0,0,3,3,1,0,0.51,0.52,1,0
27,0,0,3,3,2,0,0.51,0.52,1,1
27,0,0,3,3,2,1,0.51,0.52,1,1
27,0,0,3,3,2,2,0.51,0.52,1,1
27,0,0,3,3,2,3,0.51,0.52,1,0
27,0,0,3,3,3,3,0.51,0.52,1,0
27,0,0,3,3,4,3,0.51,0.52,1,0
27,0,0,4,3,0,0,0.51,0.52,0,1
27,0,0,4,3,0,1,0.51,0.52,0,1
27,0,0,4,3,0,2,0.51,0.52,0,0
27,0,0,4,3,1,2,0.51,0.52,0,0
27,0,0,4,3,2,2,0.51,0.52,0,1
27,0,0,4,3,2,3,0.51,0.52,0,0
27,0,0,4,3,3,3,0.51,0.52,0,0
27,0,0,4,3,4,3,0.51,0.52,0,1
27,0,0,4,3,4,4,0.51,0.52,0,1
27,0,0,4,3,4,5,0.51,0.52,0,0
27,0,0,4,3,5,5,0.51,0.52,0,0
27,0,0,4,3,6,5,0.51,0.52,0,1
27,0,0,4,3,6,6,0.51,0.52,0,1
27,0,0,4,3,6,7,0.51,0.52,0,1
27,0,0,4,4,0,0,0.51,0.52,1,1
27,0,0,4,4,0,1,0.51,0.52,1,0
27,0,0,4,4,1,1,0.51,0.52,1,1
27,0,0,4,4,1,2,0.51,0.52,1,1
27,0,0,4,4,1,3,0.51,0.52,1,0
27,0,0,4,4,2,3,0.51,0.52,1,0
27,0,0,4,4,3,3,0.51,0.52,1,0
27,0,0,4,4,4,3,0.51,0.52,1,1
27,0,0,4,4,4,4,0.51,0.52,1,1
27,0,0,4,4,4,5,0.51,0.52,1,0
27,0,0,4,4,5,5,0.51,0.52,1,1
27,0,0,4,4,5,6,0.51,0.52,1,1
27,0,0,4,5,0,0,0.51,0.52,0,1
27,0,0,4,5,0,1,0.51,0.52,0,1
27,0,0,4,5,0,2,0.51,0.52,0,0
27,0,0,4,5,1,2,0.51,0.52,0,0
27,0,0,4,5,2,2,0.51,0.52,0,0
27,0,0,4,5,3,2,0.51,0.52,0,1
27,0,0,4,5,3,3,0.51,0.52,0,0
27,0,0,4,5,4,3,0.51,0.52,0,1
27,0,0,4,5,4,4,0.51,0.52,0,1
27,0,0,4,5,4,5,0.51,0.52,0,0
27,0,0,4,5,5,5,0.51,0.52,0,0
27,0,0,4,5,6,5,0.51,0.52,0,0
27,0,0,5,5,0,0,0.51,0.52,1,1
27,0,0,5,5,0,1,0.51,0.52,1,0
27,0,0,5,5,1,1,0.51,0.52,1,0
27,0,0,5,5,2,1,0.51,0.52,1,1
27,0,0,5,5,2,2,0.51,0.52,1,0
27,0,0,5,5,3,2,0.51,0.52,1,1
27,0,0,5,5,3,3,0.51,0.52,1,1
27,0,0,5,5,3,4,0.51,0.52,1,0
27,0,0,5,5,4,4,0.51,0.52,1,0
27,0,0,5,5,5,4,0.51,0.52,1,0
27,0,0,6,5,0,0,0.51,0.52,0,1
27,0,0,6,5,0,1,0.51,0.52,0,0
27,0,0,6,5,1,1,0.51,0.52,0,0
27,0,0,6,5,2,1,0.51,0.52,0,1
27,0,0,6,5,2,2,0.51,0.52,0,0
27,0,0,6,5,3,2,0.51,0.52,0,0
27,1,0,0,0,0,0,0.51,0.52,0,0
27,1,0,0,0,1,0,0.51,0.52,0,0
27,1,0,0,0,2,0,0.51,0.52,0,0
27,1,0,0,0,3,0,0.51,0.52,0,1
27,1,0,0,0,3,1,0.51,0.52,0,1
27,1,0,0,0,3,2,0.51,0.52,0,0
27,1,0,1,0,0,0,0.51,0.52,1,1
27,1,0,1,0,0,1,0.51,0.52,1,0
27,1,0,1,0,1,1,0.51,0.52,1,1
27,1,0,1,0,1,2,0.51,0.52,1,0
27,1,0,1,0,2,2,0.51,0.52,1,0
27,1,0,1,0,3,2,0.51,0.52,1,1
27,1,0,1,0,3,3,0.51,0.52,1,1
27,1,0,1,0,3,4,0.51,0.52,1,1
27,1,0,1,1,0,0,0.51,0.52,0,1
27,1,0,1,1,0,1,0.51,0.52,0,0
27,1,0,1,1,1,1,0.51,0.52,0,1
27,1,0,1,1,1,2,0.51,0.52,0,1
27,1,0,1,1,1,3,0.51,0.52,0,1
27,1,0,1,2,0,0,0.51,0.52,1,1
27,1,0,1,2,0,1,0.51,0.52,1,1
27,1,0,1,2,0,2,0.51,0.52,1,0
27,1,0,1,2,1,2,0.51,0.52,1,1
27,1,0,1,2,1,3,0.51,0.52,1,0
27,1,0,1,2,2,3,0.51,0.52,1,0
27,1,0,1,2,3,3,0.51,0.52,1,0
27,1,0,1,2,4,3,0.51,0.52,1,0
27,1,0,2,2,0,0,0.51,0.52,0,0
27,1,0,2,2,1,0,0.51,0.52,0,0
27,1,0,2,2,2,0,0.51,0.52,0,0
27,1,0,2,2,3,0,0.51,0.52,0,0
27,1,0,3,2,0,0,0.51,0.52,1,0
27,1,0,3,2,1,0,0.51,0.52,1,0
27,1,0,3,2,2,0,0.51,0.52,1,1
27,1,0,3,2,2,1,0.51,0.52,1,0
27,1,0,3,2,3,1,0.51,0.52,1,1
27,1,0,3,2,3,2,0.51,0.52,1,1
27,1,0,3,2,3,3,0.51,0.52,1,0
27,1,0,3,2,4,3,0.51,0.52,1,0
27,1,0,4,2,0,0,0.51,0.52,0,0
27,1,0,4,2,1,0,0.51,0.52,0,1
27,1,0,4,2,1,1,0.51,0.52,0,1
27,1,0,4,2,1,2,0.51,0.52,0,1
27,1,0,4,2,1,3,0.51,0.52,0,0
27,1,0,4,2,2,3,0.51,0.52,0,0
27,1,0,4,2,3,3,0.51,0.52,0,0
27,1,0,4,2,4,3,0.51,0.52,0,1
27,1,0,4,2,4,4,0.51,0.52,0,1
27,1,0,4,2,4,5,0.51,0.52,0,0
27,1,0,4,2,5,5,0.51,0.52,0,0
27,1,0,4,2,6,5,0.51,0.52,0,1
27,1,0,4,2,6,6,0.51,0.52,0,1
27,1,0,4,2,6,7,0.51,0.52,0,1
27,1,0,4,3,0,0,0.51,0.52,1,1
27,1,0,4,3,0,1,0.51,0.52,1,1
27,1,0,4,3,0,2,0.51,0.52,1,0
27,1,0,4,3,1,2,0.51,0.52,1,0
27,1,0,4,3,2,2,0.51,0.52,1,1
27,1,0,4,3,2,3,0.51,0.52,1,0
27,1,0,4,3,3,3,0.51,0.52,1,0
27,1,0,4,3,4,3,0.51,0.52,1,0
27,1,0,5,3,0,0,0.51,0.52,0,1
27,1,0,5,3,0,1,0.51,0.52,0,0
27,1,0,5,3,1,1,0.51,0.52,0,0
27,1,0,5,3,2,1,0.51,0.52,0,0
27,1,0,5,3,3,1,0.51,0.52,0,1
27,1,0,5,3,3,2,0.51,0.52,0,0
27,2,0,0,0,0,0,0.51,0.52,0,1
27,2,0,0,0,0,1,0.51,0.52,0,0
27,2,0,0,0,1,1,0.51,0.52,0,1
27,2,0,0,0,1,2,0.51,0.52,0,1
27,2,0,0,0,1,3,0.51,0.52,0,0
27,2,0,0,0,2,3,0.51,0.52,0,1
27,2,0,0,1,0,0,0.51,0.52,1,0
27,2,0,0,1,1,0,0.51,0.52,1,1
27,2,0,0,1,1,1,0.51,0.52,1,1
27,2,0,0,1,1,2,0.51,0.52,1,0
27,2,0,0,1,2,2,0.51,0.52,1,1
27,2,0,0,1,2,3,0.51,0.52,1,0
27,2,0,0,1,3,3,0.51,0.52,1,1
27,2,0,0,1,3,4,0.51,0.52,1,1
27,2,0,0,2,0,0,0.51,0.52,0,0
27,2,0,0,2,1,0,0.51,0.52,0,1
27,2,0,0,2,1,1,0.51,0.52,0,1
27,2,0,0,2,1,2,0.51,0.52,0,1
27,2,0,0,2,1,3,0.51,0.52,0,0
27,2,0,0,2,2,3,0.51,0.52,0,0
27,2,0,0,2,3,3,0.51,0.52,0,1
27,2,0,0,2,3,4,0.51,0.52,0,1
27,2,0,0,3,0,0,0.51,0.52,1,0
27,2,0,0,3,1,0,0.51,0.52,1,1
27,2,0,0,3,1,1,0.51,0.52,1,0
27,2,0,0,3,2,1,0.51,0.52,1,0
27,2,0,0,3,3,1,0.51,0.52,1,1
27,2,0,0,3,3,2,0.51,0.52,1,0
27,2,0,1,3,0,0,0.51,0.52,0,0
27,2,0,1,3,1,0,0.51,0.52,0,1
27,2,0,1,3,1,1,0.51,0.52,0,0
27,2,0,1,3,2,1,0.51,0.52,0,0
27,2,0,1,3,3,1,0.51,0.52,0,0
27,2,0,2,3,0,0,0.51,0.52,1,0
27,2,0,2,3,1,0,0.51,0.52,1,0
27,2,0,2,3,2,0,0.51,0.52,1,1
27,2,0,2,3,2,1,0.51,0.52,1,0
27,2,0,2,3,3,1,0.51,0.52,1,1
27,2,0,2,3,3,2,0.51,0.52,1,1
27,2,0,2,3,3,3,0.51,0.52,1,0
27,2,0,2,3,4,3,0.51,0.52,1,0
27,2,0,3,3,0,0,0.51,0.52,0,1
27,2,0,3,3,0,1,0.51,0.52,0,0
27,2,0,3,3,1,1,0.51,0.52,0,0
27,2,0,3,3,2,1,0.51,0.52,0,0
27,2,0,3,3,3,1,0.51,0.52,0,1
27,2,0,3,3,3,2,0.51,0.52,0,1
27,2,0,3,3,3,3,0.51,0.52,0,0
27,2,0,3,3,4,3,0.51,0.52,0,0
27,2,0,4,3,0,0,0.51,0.52,1,0
27,2,0,4,3,1,0,0.51,0.52,1,1
27,2,0,4,3,1,1,0.51,0.52,1,0
27,2,0,4,3,2,1,0.51,0.52,1,1
27,2,0,4,3,2,2,0.51,0.52,1,1
27,2,0,4,3,2,3,0.51,0.52,1,0
27,2,0,4,3,3,3,0.51,0.52,1,1
27,2,0,4,3,3,4,0.51,0.52,1,0
27,2,0,4,3,4,4,0.51,0.52,1,1
27,2,0,4,3,4,5,0.51,0.52,1,1
27,2,0,4,4,0,0,0.51,0.52,0,1
27,2,0,4,4,0,1,0.51,0.52,0,0
27,2,0,4,4,1,1,0.51,0.52,0,1
27,2,0,4,4,1,2,0.51,0.52,0,1
27,2,0,4,4,1,3,0.51,0.52,0,0
27,2,0,4,4,2,3,0.51,0.52,0,1
27,2,0,4,5,0,0,0.51,0.52,1,0
27,2,0,4,5,1,0,0.51,0.52,1,1
27,2,0,4,5,1,1,0.51,0.52,1,1
27,2,0,4,5,1,2,0.51,0.52,1,0
27,2,0,4,5,2,2,0.51,0.52,1,1
27,2,0,4,5,2,3,0.51,0.52,1,1
27,2,1,0,0,0,0,0.51,0.52,1,1
27,2,1,0,0,0,1,0.51,0.52,1,0
27,2,1,0,0,1,1,0.51,0.52,1,1
27,2,1,0,0,1,2,0.51,0.52,1,0
27,2,1,0,0,2,2,0.51,0.52,1,0
27,2,1,0,0,3,2,0.51,0.52,1,1
27,2,1,0,0,3,3,0.51,0.52,1,1
27,2,1,0,0,3,4,0.51,0.52,1,0
27,2,1,0,0,4,4,0.51,0.52,1,1
27,2,1,0,0,4,5,0.51,0.52,1,0
27,2,1,0,0,5,5,0.51,0.52,1,1
27,2,1,0,0,5,6,0.51,0.52,1,0
27,2,1,0,0,6,6,0.51,0.52,1,1
27,2,1,0,0,6,7,0.51,0.52,1,0
27,2,1,0,0,7,7,0.51,0.52,1,1
27,2,1,0,0,7,8,0.51,0.52,1,0
27,2,1,0,0,8,8,0.51,0.52,1,1
27,2,1,0,0,8,9,0.51,0.52,1,0
27,2,1,0,0,9,9,0.51,0.52,1,0
27,2,1,0,0,10,9,0.51,0.52,1,1
27,2,1,0,0,10,10,0.51,0.52,1,0
27,2,1,0,0,11,10,0.51,0.52,1,0
27,2,1,1,0,0,0,0.51,0.52,0,0
27,2,1,1,0,1,0,0.51,0.52,0,1
27,2,1,1,0,1,1,0.51,0.52,0,1
27,2,1,1,0,1,2,0.51,0.52,0,0
27,2,1,1,0,2,2,0.51,0.52,0,1
27,2,1,1,0,2,3,0.51,0.52,0,1
27,2,1,1,1,0,0,0.51,0.52,1,1
27,2,1,1,1,0,1,0.51,0.52,1,0
27,2,1,1,1,1,1,0.51,0.52,1,0
27,2,1,1,1,2,1,0.51,0.52,1,0
27,2,1,1,1,3,1,0.51,0.52,1,1
27,2,1,1,1,3,2,0.51,0.52,1,0
27,2,1,2,1,0,0,0.51,0.52,0,1
27,2,1,2,1,0,1,0.51,0.52,0,1
27,2,1,2,1,0,2,0.51,0.52,0,0
27,2,1,2,1,1,2,0.51,0.52,0,0
27,2,1,2,1,2,2,0.51,0.52,0,1
27,2,1,2,1,2,3,0.51,0.52,0,1
27,2,1,2,2,0,0,0.51,0.52,1,0
27,2,1,2,2,1,0,0.51,0.52,1,1
27,2,1,2,2,1,1,0.51,0.52,1,1
27,2,1,2,2,1,2,0.51,0.52,1,0
27,2,1,2,2,2,2,0.51,0.52,1,1
27,2,1,2,2,2,3,0.51,0.52,1,0
27,2,1,2,2,3,3,0.51,0.52,1,1
27,2,1,2,2,3,4,0.51,0.52,1,0
27,2,1,2,2,4,4,0.51,0.52,1,1
27,2,1,2,2,4,5,0.51,0.52,1,1
27,2,1,2,3,0,0,0.51,0.52,0,1
27,2,1,2,3,0,1,0.51,0.52,0,1
27,2,1,2,3,0,2,0.51,0.52,0,0
27,2,1,2,3,1,2,0.51,0.52,0,1
27,2,1,2,3,1,3,0.51,0.52,0,1
27,2,1,2,4,0,0,0.51,0.52,1,1
27,2,1,2,4,0,1,0.51,0.52,1,1
27,2,1,2,4,0,2,0.51,0.52,1,0
27,2,1,2,4,1,2,0.51,0.52,1,1
27,2,1,2,4,1,3,0.51,0.52,1,1
27,2,1,2,5,0,0,0.51,0.52,0,0
27,2,1,2,5,1,0,0.51,0.52,0,0
27,2,1,2,5,2,0,0.51,0.52,0,1
27,2,1,2,5,2,1,0.51,0.52,0,1
27,2,1,2,5,2,2,0.51,0.52,0,1
27,2,1,2,5,2,3,0.51,0.52,0,0
27,2,1,2,5,3,3,0.51,0.52,0,0
27,2,1,2,5,4,3,0.51,0.52,0,0
27,2,1,3,5,0,0,0.51,0.52,1,0
27,2,1,3,5,1,0,0.51,0.52,1,0
27,2,1,3,5,2,0,0.51,0.52,1,0
27,2,1,3,5,3,0,0.51,0.52,1,1
27,2,1,3,5,3,1,0.51,0.52,1,0
27,2,1,4,5,0,0,0.51,0.52,0,1
27,2,1,4,5,0,1,0.51,0.52,0,0
27,2,1,4,5,1,1,0.51,0.52,0,0
27,2,1,4,5,2,1,0.51,0.52,0,0
27,2,1,4,5,3,1,0.51,0.52,0,1
27,2,1,4,5,3,2,0.51,0.52,0,1
27,2,1,4,5,3,3,0.51,0.52,0,0
27,2,1,4,5,4,3,0.51,0.52,0,1
27,2,1,4,5,4,4,0.51,0.52,0,0
27,2,1,4,5,5,4,0.51,0.52,0,0
27,2,1,5,5,0,0,0.51,0.52,1,1
27,2,1,5,5,0,1,0.51,0.52,1,1
27,2,1,5,5,0,2,0.51,0.52,1,0
27,2,1,5,5,1,2,0.51,0.52,1,0
27,2,1,5,5,2,2,0.51,0.52,1,0
27,2,1,5,5,3,2,0.51,0.52,1,1
27,2,1,5,5,3,3,0.51,0.52,1,0
27,2,1,5,5,4,3,0.51,0.52,1,0
27,2,1,6,5,0,0,0.51,0.52,0,1
27,2,1,6,5,0,1,0.51,0.52,0,1
27,2,1,6,5,0,2,0.51,0.52,0,0
27,2,1,6,5,1,2,0.51,0.52,0,1
27,2,1,6,5,1,3,0.51,0.52,0,1
27,2,1,6,6,0,0,0.51,0.52,1,1
27,2,1,6,6,0,1,0.51,0.52,0,0
27,2,1,6,6,1,1,0.51,0.52,0,0
27,2,1,6,6,2,1,0.51,0.52,1,1
27,2,1,6,6,2,2,0.51,0.52,1,1
27,2,1,6,6,2,3,0.51,0.52,0,1
27,2,1,6,6,2,4,0.51,0.52,0,0
27,2,1,6,6,3,4,0.51,0.52,1,1
27,2,1,6,6,3,5,0.51,0.52,1,0
27,2,1,6,6,4,5,0.51,0.52,0,0
27,2,1,6,6,5,5,0.51,0.52,0,1
27,2,1,6,6,5,6,0.51,0.52,1,0
27,2,1,6,6,6,6,0.51,0.52,1,0
27,2,1,6,6,7,6,0.51,0.52,0,0
28,0,0,0,0,0,0,0.51,0.52,1,0
28,0,0,0,0,1,0,0.51,0.52,1,0
28,0,0,0,0,2,0,0.51,0.52,1,0
28,0,0,0,0,3,0,0.51,0.52,1,1
28,0,0,0,0,3,1,0.51,0.52,1,0
28,0,0,1,0,0,0,0.51,0.52,0,1
28,0,0,1,0,0,1,0.51,0.52,0,0
28,0,0,1,0,1,1,0.51,0.52,0,0
28,0,0,1,0,2,1,0.51,0.52,0,0
28,0,0,1,0,3,1,0.51,0.52,0,1
28,0,0,1,0,3,2,0.51,0.52,0,0
28,0,0,2,0,0,0,0.51,0.52,1,1
28,0,0,2,0,0,1,0.51,0.52,1,1
28,0,0,2,0,0,2,0.51,0.52,1,1
28,0,0,2,0,0,3,0.51,0.52,1,0
28,0,0,2,0,1,3,0.51,0.52,1,1
28,0,0,2,1,0,0,0.51,0.52,0,0
28,0,0,2,1,1,0,0.51,0.52,0,1
28,0,0,2,1,1,1,0.51,0.52,0,1
28,0,0,2,1,1,2,0.51,0.52,0,1
28,0,0,2,1,1,3,0.51,0.52,0,0
28,0,0,2,1,2,3,0.51,0.52,0,0
28,0,0,2,1,3,3,0.51,0.52,0,1
28,0,0,2,1,3,4,0.51,0.52,0,0
28,0,0,2,1,4,4,0.51,0.52,0,1
28,0,0,2,1,4,5,0.51,0.52,0,1
28,0,0,2,2,0,0,0.51,0.52,1,0
28,0,0,2,2,1,0,0.51,0.52,1,1
28,0,0,2,2,1,1,0.51,0.52,1,1
28,0,0,2,2,1,2,0.51,0.52,1,1
28,0,0,2,2,1,3,0.51,0.52,1,1
28,0,0,2,3,0,0,0.51,0.52,0,0
28,0,0,2,3,1,0,0.51,0.52,0,0
28,0,0,2,3,2,0,0.51,0.52,0,0
28,0,0,2,3,3,0,0.51,0.52,0,0
28,0,0,3,3,0,0,0.51,0.52,1,1
28,0,0,3,3,0,1,0.51,0.52,1,0
28,0,0,3,3,1,1,0.51,0.52,1,0
28,0,0,3,3,2,1,0.51,0.52,1,1
28,0,0,3,3,2,2,0.51,0.52,1,1
28,0,0,3,3,2,3,0.51,0.52,1,1
28,0,0,3,4,0,0,0.51,0.52,0,1
28,0,0,3,4,0,1,0.51,0.52,0,0
28,0,0,3,4,1,1,0.51,0.52,0,0
28,0,0,3,4,2,1,0.51,0.52,0,0
28,0,0,3,4,3,1,0.51,0.52,0,1
28,0,0,3,4,3,2,0.51,0.52,0,0
28,0,0,4,4,0,0,0.51,0.52,1,1
28,0,0,4,4,0,1,0.51,0.52,1,1
28,0,0,4,4,0,2,0.51,0.52,1,0
28,0,0,4,4,1,2,0.51,0.52,1,0
28,0,0,4,4,2,2,0.51,0.52,1,1
28,0,0,4,4,2,3,0.51,0.52,1,1
28,0,0,4,5,0,0,0.51,0.52,0,1
28,0,0,4,5,0,1,0.51,0.52,0,0
28,0,0,4,5,1,1,0.51,0.52,0,1
28,0,0,4,5,1,2,0.51,0.52,0,1
28,0,0,4,5,1,3,0.51,0.52,0,0
28,0,0,4,5,2,3,0.51,0.52,0,0
28,0,0,4,5,3,3,0.51,0.52,0,1
28,0,0,4,5,3,4,0.51,0.52,0,0
28,0,0,4,5,4,4,0.51,0.52,0,0
28,0,0,4,5,5,4,0.51,0.52,0,1
28,0,0,4,5,5,5,0.51,0.52,0,0
28,0,0,4,5,6,5,0.51,0.52,0,0
28,0,0,5,5,0,0,0.51,0.52,1,1
28,0,0,5,5,0,1,0.51,0.52,1,0
28,0,0,5,5,1,1,0.51,0.52,1,0
28,0,0,5,5,2,1,0.51,0.52,1,0
28,0,0,5,5,3,1,0.51,0.52,1,1
28,0,0,5,5,3,2,0.51,0.52,1,0
28,0,0,6,5,0,0,0.51,0.52,0,1
28,0,0,6,5,0,1,0.51,0.52,0,1
28,0,0,6,5,0,2,0.51,0.52,0,1
28,0,0,6,5,0,3,0.51,0.52,0,1
28,0,0,6,6,0,0,0.51,0.52,1,0
28,0,0,6,6,1,0,0.51,0.52,0,1
28,0,0,6,6,1,1,0.51,0.52,0,1
28,0,0,6,6,1,2,0.51,0.52,1,1
28,0,0,6,6,1,3,0.51,0.52,1,1
28,0,0,6,6,1,4,0.51,0.52,0,0
28,0,0,6,6,2,4,0.51,0.52,0,1
28,0,0,6,6,2,5,0.51,0.52,1,1
28,0,0,6,6,2,6,0.51,0.52,1,0
28,0,0,6,6,3,6,0.51,0.52,0,1
28,0,1,0,0,0,0,0.51,0.52,0,0
28,0,1,0,0,1,0,0.51,0.52,0,1
28,0,1,0,0,1,1,0.51,0.52,0,0
28,0,1,0,0,2,1,0.51,0.52,0,0
28,0,1,0,0,3,1,0.51,0.52,0,1
28,0,1,0,0,3,2,0.51,0.52,0,0
28,0,1,1,0,0,0,0.51,0.52,1,0
28,0,1,1,0,1,0,0.51,0.52,1,1
28,0,1,1,0,1,1,0.51,0.52,1,1
28,0,1,1,0,1,2,0.51,0.52,1,1
28,0,1,1,0,1,3,0.51,0.52,1,1
28,0,1,1,1,0,0,0.51,0.52,0,0
28,0,1,1,1,1,0,0.51,0.52,0,1
28,0,1,1,1,1,1,0.51,0.52,0,1
28,0,1,1,1,1,2,0.51,0.52,0,0
28,0,1,1,1,2,2,0.51,0.52,0,0
28,0,1,1,1,3,2,0.51,0.52,0,1
28,0,1,1,1,3,3,0.51,0.52,0,1
28,0,1,1,1,3,4,0.51,0.52,0,0
28,0,1,1,1,4,4,0.51,0.52,0,1
28,0,1,1,1,4,5,0.51,0.52,0,1
28,0,1,1,2,0,0,0.51,0.52,1,1
28,0,1,1,2,0,1,0.51,0.52,1,0
28,0,1,1,2,1,1,0.51,0.52,1,0
28,0,1,1,2,2,1,0.51,0.52,1,0
28,0,1,1,2,3,1,0.51,0.52,1,0
28,0,1,2,2,0,0,0.51,0.52,0,0
28,0,1,2,2,1,0,0.51,0.52,0,1
28,0,1,2,2,1,1,0.51,0.52,0,1
28,0,1,2,2,1,2,0.51,0.52,0,1
28,0,1,2,2,1,3,0.51,0.52,0,0
28,0,1,2,2,2,3,0.51,0.52,0,0
28,0,1,2,2,3,3,0.51,0.52,0,1
28,0,1,2,2,3,4,0.51,0.52,0,1
28,0,1,2,3,0,0,0.51,0.52,1,0
28,0,1,2,3,1,0,0.51,0.52,1,1
28,0,1,2,3,1,1,0.51,0.52,1,1
28,0,1,2,3,1,2,0.51,0.52,1,0
28,0,1,2,3,2,2,0.51,0.52,1,0
28,0,1,2,3,3,2,0.51,0.52,1,1
